4bf58dd8d48988d142941735,Asian Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d169941735,Australian Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1df931735,BBQ Joint,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d179941735,Bagel Shop,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d16a941735,Bakery,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d16b941735,Brazilian Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d143941735,Breakfast Spot,4d4b7105d754a06374d81259,Food
50327c8591d4c4b30a586d5d,Brewery,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d16c941735,Burger Joint,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d153941735,Burrito Place,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d16d941735,Café,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d17a941735,Cajun / Creole Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d144941735,Caribbean Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d145941735,Chinese Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1e0931735,Coffee Shop,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d154941735,Cuban Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1bc941735,Cupcake Shop,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d146941735,Deli / Bodega,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1d0941735,Dessert Shop,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1f5931735,Dim Sum Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d147941735,Diner,4d4b7105d754a06374d81259,Food
4e0e22f5a56208c4ea9a85a0,Distillery,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d148941735,Donut Shop,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d108941735,Dumpling Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d109941735,Eastern European Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d10a941735,Ethiopian Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d10b941735,Falafel Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d16e941735,Fast Food Restaurant,4d4b7105d754a06374d81259,Food
4eb1bd1c3b7b55596b4a748f,Filipino Restaurant,4d4b7105d754a06374d81259,Food
4edd64a0c7ddd24ca188df1a,Fish & Chips Shop,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1cb941735,Food Truck,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d10c941735,French Restaurant,4d4b7105d754a06374d81259,Food
4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d155941735,Gastropub,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d10d941735,German Restaurant,4d4b7105d754a06374d81259,Food
4c2cd86ed066bed06c3c5209,Gluten-free Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d10e941735,Greek Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d16f941735,Hot Dog Joint,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1c9941735,Ice Cream Shop,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d10f941735,Indian Restaurant,4d4b7105d754a06374d81259,Food
4deefc054765f83613cdba6f,Indonesian Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d110941735,Italian Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d111941735,Japanese Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d112941735,Juice Bar,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d113941735,Korean Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1be941735,Latin American Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1bf941735,Mac & Cheese Joint,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d156941735,Malaysian Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1c0941735,Mediterranean Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1c1941735,Mexican Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d115941735,Middle Eastern Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1c2941735,Molecular Gastronomy Restaurant,4d4b7105d754a06374d81259,Food
4eb1d5724b900d56c88a45fe,Mongolian Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1c3941735,Moroccan Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d157941735,New American Restaurant,4d4b7105d754a06374d81259,Food
4eb1bfa43b7b52c0e1adc2e8,Peruvian Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1ca941735,Pizza Place,4d4b7105d754a06374d81259,Food
4def73e84765ae376e57713a,Portuguese Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1d1941735,Ramen /  Noodle House,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1c4941735,Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1bd941735,Salad Place,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1c5941735,Sandwich Place,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1c6941735,Scandinavian Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1ce941735,Seafood Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1c7941735,Snack Place,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1dd931735,Soup Place,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1cd941735,South American Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d14f941735,Southern / Soul Food Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d14d941735,Paella Restaurant,4bf58dd8d48988d150941735,Spanish Restaurant
4bf58dd8d48988d150941735,Spanish Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1cc941735,Steakhouse,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1d2941735,Sushi Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d158941735,Swiss Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d151941735,Taco Place,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1db931735,Tapas Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1dc931735,Tea Room,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d149941735,Thai Restaurant,4d4b7105d754a06374d81259,Food
4f04af1f2fb6e1c99f3db0bb,Turkish Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d14a941735,Vietnamese Restaurant,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d14b941735,Winery,4d4b7105d754a06374d81259,Food
4bf58dd8d48988d14c941735,Wings Joint,4d4b7105d754a06374d81259,Food
4d4b7105d754a06374d81259,Food,,
4bf58dd8d48988d116941735,Bar,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d117941735,Beer Garden,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d11e941735,Cocktail Bar,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d118941735,Dive Bar,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d1d8941735,Gay Bar,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d119941735,Hookah Bar,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d1d5941735,Hotel Bar,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d120941735,Karaoke Bar,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d121941735,Lounge,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d11f941735,Nightclub,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d11a941735,Other Nightlife,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d11b941735,Pub,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d11c941735,Sake Bar,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d1d4941735,Speakeasy,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d11d941735,Sports Bar,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d1d6941735,Strip Club,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d122941735,Whisky Bar,4d4b7105d754a06376d81259,Nightlife Spot
4bf58dd8d48988d123941735,Wine Bar,4d4b7105d754a06376d81259,Nightlife Spot
4d4b7105d754a06376d81259,Nightlife Spot,,
4bf58dd8d48988d1e8941735,Baseball Field,4f4528bc4b90abdf24c9de85,Athletic & Sport
4bf58dd8d48988d1e1941735,Basketball Court,4f4528bc4b90abdf24c9de85,Athletic & Sport
4bf58dd8d48988d1e6941735,Golf Course,4f4528bc4b90abdf24c9de85,Athletic & Sport
4f452cd44b9081a197eba860,Hockey Field,4f4528bc4b90abdf24c9de85,Athletic & Sport
5032829591d4c4b30a586d5e,Paintball Field,4f4528bc4b90abdf24c9de85,Athletic & Sport
4bf58dd8d48988d167941735,Skate Park,4f4528bc4b90abdf24c9de85,Athletic & Sport
4bf58dd8d48988d168941735,Skating Rink,4f4528bc4b90abdf24c9de85,Athletic & Sport
4cce455aebf7b749d5e191f5,Soccer Field,4f4528bc4b90abdf24c9de85,Athletic & Sport
4e39a956bd410d7aed40cbc3,Tennis Court,4f4528bc4b90abdf24c9de85,Athletic & Sport
4eb1bf013b7b6f98df247e07,Volleyball Court,4f4528bc4b90abdf24c9de85,Athletic & Sport
4f4528bc4b90abdf24c9de85,Athletic & Sport,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d1e3941735,Surf Spot,4bf58dd8d48988d1e2941735,Beach
4bf58dd8d48988d1e2941735,Beach,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d1df941735,Bridge,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d1e4941735,Campground,4d4b7105d754a06377d81259,Outdoors & Recreation
50aaa49e4b90af0d42d5de11,Castle,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d15c941735,Cemetery,4d4b7105d754a06377d81259,Outdoors & Recreation
50aa9e094b90af0d42d5de0d,City,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d1e5941735,Dog Run,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d15b941735,Farm,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d15f941735,Field,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d15a941735,Garden,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d1e0941735,Harbor / Marina,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d159941735,Hiking Trail,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d160941735,Hot Spring,4d4b7105d754a06377d81259,Outdoors & Recreation
50aaa4314b90af0d42d5de10,Island,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d161941735,Lake,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d15d941735,Lighthouse,4d4b7105d754a06377d81259,Outdoors & Recreation
4eb1d4d54b900d56c88a45fc,Mountain,4d4b7105d754a06377d81259,Outdoors & Recreation
4f2a25ac4b909258e854f55f,Neighborhood,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d162941735,Other Great Outdoors,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d163941735,Park,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d1e7941735,Playground,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d164941735,Plaza,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d15e941735,Pool,4d4b7105d754a06377d81259,Outdoors & Recreation
4eb1d4dd4b900d56c88a45fd,River,4d4b7105d754a06377d81259,Outdoors & Recreation
50328a4b91d4c4b30a586d6b,Rock Climbing Spot,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d165941735,Scenic Lookout,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d166941735,Sculpture Garden,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d1ea941735,Apres Ski Bar,4bf58dd8d48988d1e9941735,Ski Area
4eb1c0ed3b7b52c0e1adc2ea,Ski Chairlift,4bf58dd8d48988d1e9941735,Ski Area
4bf58dd8d48988d1ec941735,Ski Chalet,4bf58dd8d48988d1e9941735,Ski Area
4bf58dd8d48988d1eb941735,Ski Lodge,4bf58dd8d48988d1e9941735,Ski Area
4eb1c0f63b7b52c0e1adc2eb,Ski Trail,4bf58dd8d48988d1e9941735,Ski Area
4bf58dd8d48988d1e9941735,Ski Area,4d4b7105d754a06377d81259,Outdoors & Recreation
4eb1baf03b7b2c5b1d4306ca,Stables,4d4b7105d754a06377d81259,Outdoors & Recreation
4bf58dd8d48988d1de941735,Vineyard,4d4b7105d754a06377d81259,Outdoors & Recreation
5032848691d4c4b30a586d61,Volcano,4d4b7105d754a06377d81259,Outdoors & Recreation
4fbc1be21983fc883593e321,Well,4d4b7105d754a06377d81259,Outdoors & Recreation
4d4b7105d754a06377d81259,Outdoors & Recreation,,
4e52d2d203646f7c19daa8ae,Animal Shelter,4d4b7105d754a06375d81259,Professional & Other Places
4bf58dd8d48988d173941735,Auditorium,4d4b7105d754a06375d81259,Professional & Other Places
4bf58dd8d48988d130941735,Building,4d4b7105d754a06375d81259,Professional & Other Places
4bf58dd8d48988d100941735,Meeting Room,4bf58dd8d48988d1ff931735,Convention Center
4bf58dd8d48988d1ff931735,Convention Center,4d4b7105d754a06375d81259,Professional & Other Places
4bf58dd8d48988d171941735,Event Space,4d4b7105d754a06375d81259,Professional & Other Places
4eb1bea83b7b6f98df247e06,Factory,4d4b7105d754a06375d81259,Professional & Other Places
4eb1daf44b900d56c88a4600,Fair,4d4b7105d754a06375d81259,Professional & Other Places
4f4534884b9074f6e4fb0174,Funeral Home,4d4b7105d754a06375d81259,Professional & Other Places
4bf58dd8d48988d12a941735,Capitol Building,4bf58dd8d48988d126941735,Government Building
4bf58dd8d48988d129941735,City Hall,4bf58dd8d48988d126941735,Government Building
4bf58dd8d48988d12b941735,Courthouse,4bf58dd8d48988d126941735,Government Building
4bf58dd8d48988d12c941735,Fire Station,4bf58dd8d48988d126941735,Government Building
4bf58dd8d48988d12d941735,Monument / Landmark,4bf58dd8d48988d126941735,Government Building
4bf58dd8d48988d12e941735,Police Station,4bf58dd8d48988d126941735,Government Building
4bf58dd8d48988d126941735,Government Building,4d4b7105d754a06375d81259,Professional & Other Places
4bf58dd8d48988d12f941735,Library,4d4b7105d754a06375d81259,Professional & Other Places
4bf58dd8d48988d178941735,Dentist's Office,4bf58dd8d48988d104941735,Medical Center
4bf58dd8d48988d177941735,Doctor's Office,4bf58dd8d48988d104941735,Medical Center
4bf58dd8d48988d194941735,Emergency Room,4bf58dd8d48988d104941735,Medical Center
4bf58dd8d48988d196941735,Hospital,4bf58dd8d48988d104941735,Medical Center
4f4531b14b9074f6e4fb0103,Laboratory,4bf58dd8d48988d104941735,Medical Center
4d954afda243a5684865b473,Optical Shop,4bf58dd8d48988d104941735,Medical Center
4d954af4a243a5684765b473,Veterinarian,4bf58dd8d48988d104941735,Medical Center
4bf58dd8d48988d104941735,Medical Center,4d4b7105d754a06375d81259,Professional & Other Places
4e52adeebd41615f56317744,Military Base,4d4b7105d754a06375d81259,Professional & Other Places
50328a8e91d4c4b30a586d6c,Non-Profit,4d4b7105d754a06375d81259,Professional & Other Places
4bf58dd8d48988d128941735,Cafeteria,4bf58dd8d48988d124941735,Office
5032764e91d4c4b30a586d5a,Campaign Office,4bf58dd8d48988d124941735,Office
4bf58dd8d48988d127941735,Conference Room,4bf58dd8d48988d124941735,Office
4bf58dd8d48988d174941735,Coworking Space,4bf58dd8d48988d124941735,Office
4bf58dd8d48988d125941735,Tech Startup,4bf58dd8d48988d124941735,Office
4bf58dd8d48988d124941735,Office,4d4b7105d754a06375d81259,Professional & Other Places
4c38df4de52ce0d596b336e1,Parking,4d4b7105d754a06375d81259,Professional & Other Places
4bf58dd8d48988d172941735,Post Office,4d4b7105d754a06375d81259,Professional & Other Places
5032856091d4c4b30a586d63,Radio Station,4d4b7105d754a06375d81259,Professional & Other Places
4f4533804b9074f6e4fb0105,Elementary School,4bf58dd8d48988d13b941735,School
4bf58dd8d48988d13d941735,High School,4bf58dd8d48988d13b941735,School
4f4533814b9074f6e4fb0106,Middle School,4bf58dd8d48988d13b941735,School
4f04b10d2fb6e1c99f3db0be,Music School,4bf58dd8d48988d13b941735,School
4f4533814b9074f6e4fb0107,Nursery School,4bf58dd8d48988d13b941735,School
4bf58dd8d48988d13b941735,School,4d4b7105d754a06375d81259,Professional & Other Places
4bf58dd8d48988d132941735,Church,4bf58dd8d48988d131941735,Spiritual Center
4bf58dd8d48988d138941735,Mosque,4bf58dd8d48988d131941735,Spiritual Center
4eb1d80a4b900d56c88a45ff,Shrine,4bf58dd8d48988d131941735,Spiritual Center
4bf58dd8d48988d139941735,Synagogue,4bf58dd8d48988d131941735,Spiritual Center
4bf58dd8d48988d13a941735,Temple,4bf58dd8d48988d131941735,Spiritual Center
4bf58dd8d48988d131941735,Spiritual Center,4d4b7105d754a06375d81259,Professional & Other Places
4cae28ecbf23941eb1190695,Voting Booth,4d4b7105d754a06375d81259,Professional & Other Places
4d4b7105d754a06375d81259,Professional & Other Places,,
5032891291d4c4b30a586d68,Assisted Living,4e67e38e036454776db1fb3a,Residence
4bf58dd8d48988d103941735,Home (private),4e67e38e036454776db1fb3a,Residence
4f2a210c4b9023bd5841ed28,Housing Development,4e67e38e036454776db1fb3a,Residence
4d954b06a243a5684965b473,Residential Building (Apartment / Condo),4e67e38e036454776db1fb3a,Residence
4e67e38e036454776db1fb3a,Residence,,
4bf58dd8d48988d116951735,Antique Shop,4d4b7105d754a06378d81259,Shop & Service
4bf58dd8d48988d127951735,Arts & Crafts Store,4d4b7105d754a06378d81259,Shop & Service
4bf58dd8d48988d124951735,Automotive Shop,4d4b7105d754a06378d81259,Shop & Service
4bf58dd8d48988d10a951735,Bank,4d4b7105d754a06378d81259,Shop & Service
4bf58dd8d48988d115951735,Bike Shop,4d4b7105d754a06378d81259,Shop & Service
4bf58dd8d48988d1f1941735,Board Shop,4d4b7105d754a06378d81259,Shop & Service
4bf58dd8d48988d114951735,Bookstore,4d4b7105d754a06378d81259,Shop & Service
4bf58dd8d48988d11a951735,Bridal Shop,4d4b7105d754a06378d81259,Shop & Service
4eb1bdf03b7b55596b4a7491,Camera Store,4d4b7105d754a06378d81259,Shop & Service
4bf58dd8d48988d117951735,Candy Store,4d4b7105d754a06378d81259,Shop & Service
4eb1c1623b7b52c0e1adc2ec,Car Dealership,4d4b7105d754a06378d81259,Shop & Service
4f04ae1f2fb6e1c99f3db0ba,Car Wash,4d4b7105d754a06378d81259,Shop & Service
4bf58dd8d48988d102951735,Accessories Store,4bf58dd8d48988d103951735,Clothing Store
4bf58dd8d48988d104951735,Boutique,4bf58dd8d48988d103951735,Clothing Store
4bf58dd8d48988d105951735,Kids Store,4bf58dd8d48988d103951735,Clothing Store
4bf58dd8d48988d109951735,Lingerie Store,4bf58dd8d48988d103951735,Clothing Store
4bf58dd8d48988d106951735,Men's Store,4bf58dd8d48988d103951735,Clothing Store
4bf58dd8d48988d107951735,Shoe Store,4bf58dd8d48988d103951735,Clothing Store
4bf58dd8d48988d108951735,Women's Store,4bf58dd8d48988d103951735,Clothing Store
4bf58dd8d48988d103951735,Clothing Store,4d4b7105d754a06378d81259,Shop & Service
4d954b0ea243a5684a65b473,Convenience Store,4d4b7105d754a06378d81259,Shop & Service
